﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:76JmNHOa33V2o9aojtsghv","Love","Andrew Applepie","A Couple Of Pop Songs","1","5","201056","spotify:user:iabouhashish","2017-12-09T06:28:03Z"
"spotify:track:330XsFIAlzIBycm8CDwJ1h","Holy Ground","BANNERS","Holy Ground","1","1","258613","spotify:user:iabouhashish","2017-12-09T06:28:03Z"
"spotify:track:4CCBhAY4xPdnuagMuTRABC","We Know","Gus & Vic","We Know","1","1","223243","spotify:user:iabouhashish","2017-12-10T15:38:09Z"
"spotify:track:4GzjBY3viCZtwRawM7SBsI","Bless Your Heart - Acoustic","DENM","Bless Your Heart (Acoustic)","1","1","194536","spotify:user:iabouhashish","2017-12-10T22:06:00Z"
"spotify:track:2docvXwmea0pDCPv7cDe9s","Filthy Rich","Evalyn","Filthy Rich","1","1","215106","spotify:user:iabouhashish","2017-12-10T22:06:00Z"
"spotify:track:2kFKIFc5RSTlhuGed6ZNZ7","hometown","cleopatrick","hometown","1","1","256071","spotify:user:iabouhashish","2017-12-10T22:06:00Z"
"spotify:track:0dcuGoAIPAT7OrP5CGSVBA","Leftovers","Dennis Lloyd","Leftovers","1","1","192628","spotify:user:iabouhashish","2017-12-10T22:06:00Z"
"spotify:track:6znxjqOHukxx4in3qcEyAI","Start a Fire (feat. IN-Q)","Stephen, IN-Q","Sincerely","1","1","147565","spotify:user:iabouhashish","2017-12-10T22:06:00Z"
"spotify:track:7pE7Cx6c7in6C0y4bjdZOo","California Numb","CLOVES","California Numb","1","1","200028","spotify:user:iabouhashish","2017-12-11T15:58:16Z"
"spotify:track:17P46NK5XcTssfGq1ONdWO","Turn up Your Light","Boo Seeka","Never Too Soon","1","6","234880","spotify:user:iabouhashish","2017-12-11T20:46:00Z"
"spotify:track:7brHKGKFdRhzReovMw1T8z","Freya","The Sword","Age Of Winters","1","3","274400","spotify:user:iabouhashish","2017-12-12T14:13:06Z"
"spotify:track:4whYNstKoOSWQtAxfGf8gM","From The Stars","White Lies","To Lose My Life ...","1","7","292213","spotify:user:iabouhashish","2017-12-13T17:49:29Z"
"spotify:track:5l8oNQsDDPNFUIV5M4lzRJ","Free Animal","Foreign Air","Free Animal","1","1","180400","spotify:user:iabouhashish","2017-12-15T02:52:31Z"
"spotify:track:5waY6jcVBvzzS362OBQeAL","Levitate","The Palms","Mulholland Dr.","1","2","229806","spotify:user:iabouhashish","2017-12-15T03:05:10Z"
"spotify:track:04M3DsiMNyn8s5XQJrW5sL","Cold Love","Rainbow Kitten Surprise","RKS","1","4","237493","spotify:user:iabouhashish","2017-12-15T03:13:04Z"
